datasets_path,classifier,n_jobs,random_seed,test_fraction,log_file,query_strategy,dataset_name,cluster,batch_size,plot,output_path,hyper_search_type,total_budget,amount_of_peaked_objects,plot_evolution,representative_features,stop_after_maximum_accuracy_reached,state_diff_probas,state_argsecond_probas,state_argthird_probas,state_distances_lab,state_distances_unlab,state_predicted_class,state_predicted_unity,state_distances,state_uncertainties,batch_mode,distance_metric,state_include_nr_features,pre_sampling_method,pre_sampling_arg,pre_sampling_hybrid_uncert,pre_sampling_hybrid_furthest,pre_sampling_hybrid_furthest_lab,pre_sampling_hybrid_pred_unity,amount_of_synthetic_labelling_functions,disable_fake_experiment_oracle,ws_mode,use_ws_labels_continously,andreas,andreas_number,len_train_data,synthetic_creation_args,acc_auc,cores,fit_time,acc_test,acc_test_oracle,f1_test_oracle,precision_test_oracle,recall_test_oracle,f1_auc,thread_id,end_time,amount_of_all_labels,shape,n_samples,__n_features,m_rel,m_red,m_irr,n_classes,n_clusters_per_class,mov_vectors,random_state
../datasets,RF,1,133,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,9100,"{'shape': None, 'n_samples': 18200, '__n_features': 32, 'm_rel': 18, 'm_red': 5, 'm_irr': 9, 'n_classes': 12, 'n_clusters_per_class': 9, 'mov_vectors': None, 'random_state': 64727}",0.10098901098901099,1,83.23773729801178,0.1078021978021978,0.0,0.0,0.0,0.0,0.07170866863027874,47736201809984,2021-09-10 12:34:18.244488,62,,18200,32,18,5,9,12,9,,64727
../datasets,RF,1,152,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,10050,"{'shape': None, 'n_samples': 20100, '__n_features': 42, 'm_rel': 34, 'm_red': 2, 'm_irr': 6, 'n_classes': 8, 'n_clusters_per_class': 2, 'mov_vectors': None, 'random_state': 99128}",0.1808905472636816,1,82.18725192919374,0.2218905472636816,0.0,0.0,0.0,0.0,0.11963982872236936,47356791799872,2021-09-10 12:34:19.657424,58,,20100,42,34,2,6,8,2,,99128
../datasets,RF,1,111,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,23625,"{'shape': None, 'n_samples': 47250, '__n_features': 22, 'm_rel': 18, 'm_red': 3, 'm_irr': 1, 'n_classes': 14, 'n_clusters_per_class': 7, 'mov_vectors': None, 'random_state': 27887}",0.09149206349206349,1,171.5320505425334,0.1026031746031746,0.0,0.0,0.0,0.0,0.0705025240249064,47836423757888,2021-09-10 12:34:23.463846,64,,47250,22,18,3,1,14,7,,27887
../datasets,RF,1,192,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,21350,"{'shape': None, 'n_samples': 42700, '__n_features': 21, 'm_rel': 18, 'm_red': 0, 'm_irr': 3, 'n_classes': 11, 'n_clusters_per_class': 7, 'mov_vectors': None, 'random_state': 48933}",0.11276580796252926,1,171.93879637867212,0.11756440281030445,0.0,0.0,0.0,0.0,0.08748979011687164,47323911446592,2021-09-10 12:34:23.961831,61,,42700,21,18,0,3,11,7,,48933
../datasets,RF,1,124,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,14075,"{'shape': None, 'n_samples': 28150, '__n_features': 2, 'm_rel': 2, 'm_red': 0, 'm_irr': 0, 'n_classes': 4, 'n_clusters_per_class': 1, 'mov_vectors': None, 'random_state': 36412}",0.7324831261101243,1,77.90002174675465,0.8414920071047958,0.0,0.0,0.0,0.0,0.7286248903138561,47698460868672,2021-09-10 12:34:28.493964,54,,28150,2,2,0,0,4,1,,36412
../datasets,RF,1,184,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,225,"{'shape': None, 'n_samples': 450, '__n_features': 17, 'm_rel': 13, 'm_red': 2, 'm_irr': 2, 'n_classes': 12, 'n_clusters_per_class': 10, 'mov_vectors': None, 'random_state': 36165}",0.11155555555555556,1,36.55908638238907,0.12,0.0,0.0,0.0,0.0,0.09516948972639519,46931698499648,2021-09-10 12:34:49.141195,62,,450,17,13,2,2,12,10,,36165
../datasets,RF,1,232,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,3200,"{'shape': None, 'n_samples': 6400, '__n_features': 16, 'm_rel': 16, 'm_red': 0, 'm_irr': 0, 'n_classes': 10, 'n_clusters_per_class': 5, 'mov_vectors': None, 'random_state': 36833}",0.13790624999999998,1,58.95306399837136,0.15125,0.0,0.0,0.0,0.0,0.11461305340057346,47882185158720,2021-09-10 12:35:01.489668,60,,6400,16,16,0,0,10,5,,36833
../datasets,RF,1,173,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,12500,"{'shape': None, 'n_samples': 25000, '__n_features': 44, 'm_rel': 19, 'm_red': 13, 'm_irr': 12, 'n_classes': 18, 'n_clusters_per_class': 10, 'mov_vectors': None, 'random_state': 42483}",0.06472,1,121.4704317189753,0.06944,0.0,0.0,0.0,0.0,0.04714802644127421,47388936826944,2021-09-10 12:35:04.117098,68,,25000,44,19,13,12,18,10,,42483
../datasets,RF,1,105,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,8975,"{'shape': None, 'n_samples': 17950, '__n_features': 39, 'm_rel': 26, 'm_red': 12, 'm_irr': 1, 'n_classes': 2, 'n_clusters_per_class': 5, 'mov_vectors': None, 'random_state': 77506}",0.5516434540389973,1,49.26647489890456,0.5807242339832869,0.0,0.0,0.0,0.0,0.5148231297212246,46966632255552,2021-09-10 12:35:08.523822,52,,17950,39,26,12,1,2,5,,77506
../datasets,RF,1,302,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,13825,"{'shape': None, 'n_samples': 27650, '__n_features': 57, 'm_rel': 27, 'm_red': 17, 'm_irr': 13, 'n_classes': 17, 'n_clusters_per_class': 4, 'mov_vectors': None, 'random_state': 73071}",0.08155877034358047,1,155.37851075083017,0.08752260397830018,0.0,0.0,0.0,0.0,0.06115900438089565,47781151928384,2021-09-10 12:35:13.394694,67,,27650,57,27,17,13,17,4,,73071
../datasets,RF,1,153,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,1975,"{'shape': None, 'n_samples': 3950, '__n_features': 4, 'm_rel': 4, 'm_red': 0, 'm_irr': 0, 'n_classes': 16, 'n_clusters_per_class': 1, 'mov_vectors': None, 'random_state': 64292}",0.36468354430379746,1,48.31998312473297,0.46329113924050636,0.0,0.0,0.0,0.0,0.34589037371444686,46985760239680,2021-09-10 12:35:16.797055,66,,3950,4,4,0,0,16,1,,64292
../datasets,RF,1,143,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,21825,"{'shape': None, 'n_samples': 43650, '__n_features': 4, 'm_rel': 4, 'm_red': 0, 'm_irr': 0, 'n_classes': 6, 'n_clusters_per_class': 2, 'mov_vectors': None, 'random_state': 24107}",0.4333356242840779,1,116.1020183339715,0.5150973654066437,0.0,0.0,0.0,0.0,0.4085453186017361,47390297227328,2021-09-10 12:35:23.477977,56,,43650,4,4,0,0,6,2,,24107
../datasets,RF,1,213,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,10450,"{'shape': None, 'n_samples': 20900, '__n_features': 16, 'm_rel': 14, 'm_red': 2, 'm_irr': 0, 'n_classes': 8, 'n_clusters_per_class': 7, 'mov_vectors': None, 'random_state': 19942}",0.16486124401913876,1,94.31990860402584,0.18526315789473685,0.0,0.0,0.0,0.0,0.1396772318820315,47711548633152,2021-09-10 12:35:29.939714,58,,20900,16,14,2,0,8,7,,19942
../datasets,RF,1,125,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,5725,"{'shape': None, 'n_samples': 11450, '__n_features': 55, 'm_rel': 41, 'm_red': 9, 'm_irr': 5, 'n_classes': 13, 'n_clusters_per_class': 3, 'mov_vectors': None, 'random_state': 31824}",0.100646288209607,1,66.67600014805794,0.11877729257641921,0.0,0.0,0.0,0.0,0.07986812905528112,47806288494656,2021-09-10 12:35:43.963998,63,,11450,55,41,9,5,13,3,,31824
../datasets,RF,1,98,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,14750,"{'shape': None, 'n_samples': 29500, '__n_features': 55, 'm_rel': 43, 'm_red': 1, 'm_irr': 11, 'n_classes': 15, 'n_clusters_per_class': 1, 'mov_vectors': None, 'random_state': 46713}",0.1313864406779661,1,99.55267785862088,0.1672542372881356,0.0,0.0,0.0,0.0,0.09918347877382025,47749540085824,2021-09-10 12:35:45.006443,65,,29500,55,43,1,11,15,1,,46713
../datasets,RF,1,292,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,19625,"{'shape': None, 'n_samples': 39250, '__n_features': 20, 'm_rel': 14, 'm_red': 1, 'm_irr': 5, 'n_classes': 12, 'n_clusters_per_class': 4, 'mov_vectors': None, 'random_state': 18971}",0.1285783439490446,1,167.7973038442433,0.13844585987261146,0.0,0.0,0.0,0.0,0.1128227797863302,46991255801920,2021-09-10 12:35:46.787200,62,,39250,20,14,1,5,12,4,,18971
../datasets,RF,1,315,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,17750,"{'shape': None, 'n_samples': 35500, '__n_features': 28, 'm_rel': 23, 'm_red': 5, 'm_irr': 0, 'n_classes': 13, 'n_clusters_per_class': 10, 'mov_vectors': None, 'random_state': 53734}",0.0900225352112676,1,116.19753154180944,0.09673239436619718,0.0,0.0,0.0,0.0,0.06826138793604418,47036640747584,2021-09-10 12:35:48.490328,63,,35500,28,23,5,0,13,10,,53734
../datasets,RF,1,185,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,3925,"{'shape': None, 'n_samples': 7850, '__n_features': 11, 'm_rel': 8, 'm_red': 1, 'm_irr': 2, 'n_classes': 17, 'n_clusters_per_class': 8, 'mov_vectors': None, 'random_state': 14818}",0.08205095541401272,1,59.307002417743206,0.09095541401273885,0.0,0.0,0.0,0.0,0.06703180781753082,46941933297728,2021-09-10 12:35:59.229951,67,,7850,11,8,1,2,17,8,,14818
../datasets,RF,1,253,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,13650,"{'shape': None, 'n_samples': 27300, '__n_features': 26, 'm_rel': 18, 'm_red': 6, 'm_irr': 2, 'n_classes': 9, 'n_clusters_per_class': 2, 'mov_vectors': None, 'random_state': 70542}",0.2191062271062271,1,120.00158577412367,0.27304029304029304,0.0,0.0,0.0,0.0,0.1955415679493343,47545780682816,2021-09-10 12:36:09.244741,59,,27300,26,18,6,2,9,2,,70542
../datasets,RF,1,202,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,16550,"{'shape': None, 'n_samples': 33100, '__n_features': 32, 'm_rel': 23, 'm_red': 6, 'm_irr': 3, 'n_classes': 8, 'n_clusters_per_class': 7, 'mov_vectors': None, 'random_state': 50533}",0.15222658610271905,1,131.82782654464245,0.16580060422960724,0.0,0.0,0.0,0.0,0.10996527863205315,47700309524544,2021-09-10 12:36:11.127399,58,,33100,32,23,6,3,8,7,,50533
../datasets,RF,1,144,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,950,"{'shape': None, 'n_samples': 1900, '__n_features': 31, 'm_rel': 28, 'm_red': 1, 'm_irr': 2, 'n_classes': 14, 'n_clusters_per_class': 2, 'mov_vectors': None, 'random_state': 58755}",0.12373684210526317,1,40.43517344817519,0.16105263157894736,0.0,0.0,0.0,0.0,0.09571864824834456,47267915722816,2021-09-10 12:36:12.809237,64,,1900,31,28,1,2,14,2,,58755
../datasets,RF,1,174,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,11350,"{'shape': None, 'n_samples': 22700, '__n_features': 3, 'm_rel': 3, 'm_red': 0, 'm_irr': 0, 'n_classes': 4, 'n_clusters_per_class': 2, 'mov_vectors': None, 'random_state': 614}",0.7156211453744493,1,69.61301980167627,0.798237885462555,0.0,0.0,0.0,0.0,0.7147403446262719,47789388972096,2021-09-10 12:36:23.032679,54,,22700,3,3,0,0,4,2,,614
../datasets,RF,1,134,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,13425,"{'shape': None, 'n_samples': 26850, '__n_features': 14, 'm_rel': 13, 'm_red': 1, 'm_irr': 0, 'n_classes': 17, 'n_clusters_per_class': 2, 'mov_vectors': None, 'random_state': 63454}",0.13272998137802608,1,119.45021695643663,0.15150837988826815,0.0,0.0,0.0,0.0,0.11733221198989219,47228344516672,2021-09-10 12:36:26.616397,67,,26850,14,13,1,0,17,2,,63454
../datasets,RF,1,223,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,9200,"{'shape': None, 'n_samples': 18400, '__n_features': 30, 'm_rel': 21, 'm_red': 3, 'm_irr': 6, 'n_classes': 19, 'n_clusters_per_class': 9, 'mov_vectors': None, 'random_state': 43529}",0.06917934782608695,1,126.30690996721387,0.06739130434782609,0.0,0.0,0.0,0.0,0.052151994152976354,47073697120320,2021-09-10 12:36:31.492507,69,,18400,30,21,3,6,19,9,,43529
../datasets,RF,1,126,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,1575,"{'shape': None, 'n_samples': 3150, '__n_features': 38, 'm_rel': 22, 'm_red': 9, 'm_irr': 7, 'n_classes': 9, 'n_clusters_per_class': 3, 'mov_vectors': None, 'random_state': 75048}",0.15577777777777777,1,41.69567643851042,0.16126984126984126,0.0,0.0,0.0,0.0,0.13335454543130623,47312406462528,2021-09-10 12:36:34.384839,59,,3150,38,22,9,7,9,3,,75048
../datasets,RF,1,163,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,15950,"{'shape': None, 'n_samples': 31900, '__n_features': 31, 'm_rel': 20, 'm_red': 9, 'm_irr': 2, 'n_classes': 17, 'n_clusters_per_class': 5, 'mov_vectors': None, 'random_state': 70965}",0.08343887147335423,1,138.66892787069082,0.09278996865203762,0.0,0.0,0.0,0.0,0.0648158753818556,47858677063744,2021-09-10 12:36:37.172516,67,,31900,31,20,9,2,17,5,,70965
../datasets,RF,1,263,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,22750,"{'shape': None, 'n_samples': 45500, '__n_features': 54, 'm_rel': 31, 'm_red': 13, 'm_irr': 10, 'n_classes': 14, 'n_clusters_per_class': 5, 'mov_vectors': None, 'random_state': 97270}",0.08977802197802198,1,213.4734885133803,0.09204395604395604,0.0,0.0,0.0,0.0,0.06245467398207281,48010583441472,2021-09-10 12:36:42.843527,64,,45500,54,31,13,10,14,5,,97270
../datasets,RF,1,273,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,17075,"{'shape': None, 'n_samples': 34150, '__n_features': 42, 'm_rel': 30, 'm_red': 9, 'm_irr': 3, 'n_classes': 11, 'n_clusters_per_class': 10, 'mov_vectors': None, 'random_state': 25173}",0.10373645680819912,1,156.4485268443823,0.10752562225475842,0.0,0.0,0.0,0.0,0.07770193628902243,47798954516544,2021-09-10 12:36:45.895574,61,,34150,42,30,9,3,11,10,,25173
../datasets,RF,1,112,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,21350,"{'shape': None, 'n_samples': 42700, '__n_features': 44, 'm_rel': 26, 'm_red': 9, 'm_irr': 9, 'n_classes': 11, 'n_clusters_per_class': 8, 'mov_vectors': None, 'random_state': 63077}",0.09887353629976581,1,146.5084481574595,0.10983606557377049,0.0,0.0,0.0,0.0,0.06983487876094456,47676416327744,2021-09-10 12:36:59.391214,61,,42700,44,26,9,9,11,8,,63077
../datasets,RF,1,203,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,1125,"{'shape': None, 'n_samples': 2250, '__n_features': 55, 'm_rel': 34, 'm_red': 15, 'm_irr': 6, 'n_classes': 2, 'n_clusters_per_class': 10, 'mov_vectors': None, 'random_state': 11895}",0.5200444444444445,1,43.63475243747234,0.5377777777777778,0.0,0.0,0.0,0.0,0.49170838363536085,47018759503936,2021-09-10 12:37:04.489275,52,,2250,55,34,15,6,2,10,,11895
../datasets,RF,1,99,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,9775,"{'shape': None, 'n_samples': 19550, '__n_features': 14, 'm_rel': 12, 'm_red': 1, 'm_irr': 1, 'n_classes': 9, 'n_clusters_per_class': 3, 'mov_vectors': None, 'random_state': 52950}",0.16028132992327365,1,71.3061172477901,0.19273657289002558,0.0,0.0,0.0,0.0,0.13301557152897098,47514848927808,2021-09-10 12:37:07.605237,59,,19550,14,12,1,1,9,3,,52950
../datasets,RF,1,303,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,6175,"{'shape': None, 'n_samples': 12350, '__n_features': 49, 'm_rel': 41, 'm_red': 6, 'm_irr': 2, 'n_classes': 20, 'n_clusters_per_class': 10, 'mov_vectors': None, 'random_state': 4149}",0.057481781376518215,1,104.26447467133403,0.05554655870445344,0.0,0.0,0.0,0.0,0.04318710205857921,47406941843520,2021-09-10 12:37:08.207404,70,,12350,49,41,6,2,20,10,,4149
