dataset_id,strategy_id,dataset_random_seed,strategy,duration,f1_auc,n_samples,n_features,n_informative,n_redundant,n_repeated,n_classes,n_clusters_per_class,weights,flip_y,class_sep,hypercube,scale,random_state
2,14,9,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.822481324896216,0.7460022019305595,768,9,9,0,0,2,?,?,?,?,?,?,9
2,14,10,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.91946453601122,0.7061525822451244,768,9,9,0,0,2,?,?,?,?,?,?,10
2,14,8,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.99232848454267,0.7038657030515665,768,9,9,0,0,2,?,?,?,?,?,?,8
2,14,4,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.32395259384066,0.7256594204052423,768,9,9,0,0,2,?,?,?,?,?,?,4
2,14,6,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.3865636959672,0.747830096461024,768,9,9,0,0,2,?,?,?,?,?,?,6
2,14,5,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.42602638155222,0.7267025488375903,768,9,9,0,0,2,?,?,?,?,?,?,5
2,14,13,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.5258447593078,0.7389047898463718,768,9,9,0,0,2,?,?,?,?,?,?,13
2,14,7,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.66007522307336,0.7581736298020902,768,9,9,0,0,2,?,?,?,?,?,?,7
2,14,12,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.71417455654591,0.7524702111922899,768,9,9,0,0,2,?,?,?,?,?,?,12
2,14,20,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.424489200115204,0.7399766036404031,768,9,9,0,0,2,?,?,?,?,?,?,20
